gene_id,log2FoldChange
Pocillopora_acuta_HIv1_PredGene_g8022.t1,-1.0359362464341053
Pocillopora_acuta_HIv1_PredGene_g23835.t1,-0.16584247326632406
Pocillopora_acuta_HIv1_PredGene_g11474.t1,1.0801162314248334
Pocillopora_acuta_HIv1_PredGene_g18509.t1,0.023779782168143526
Pocillopora_acuta_HIv1_PredGene_g16485.t1,-0.04895725783520011
Pocillopora_acuta_HIv1_PredGene_g18792.t1,0.9436792403747942
Pocillopora_acuta_HIv1_PredGene_g7193.t1,-0.2644298441933904
Pocillopora_acuta_HIv1_PredGene_g20318.t1,0.11566357780378395
Pocillopora_acuta_HIv1_PredGene_g25158.t1,0.06669336939315712
Pocillopora_acuta_HIv1_PredGene_g25158.t2,-0.3344130117183423
Pocillopora_acuta_HIv1_PredGene_14008_t,0.3882763197104625
Pocillopora_acuta_HIv1_PredGene_g25942.t1,-0.01692075713034385
Pocillopora_acuta_HIv1_PredGene_g16068.t1,0.1685668892317667
Pocillopora_acuta_HIv1_PredGene_g22289.t1,0.193623519218231
Pocillopora_acuta_HIv1_PredGene_g22289.t2,0
Pocillopora_acuta_HIv1_PredGene_g7467.t1,0.17336780288396686
Pocillopora_acuta_HIv1_PredGene_g9580.t1,0.18719374067112712
Pocillopora_acuta_HIv1_PredGene_g16315.t1,-0.3541309358310352
Pocillopora_acuta_HIv1_PredGene_g27317.t1,0.010612560690666952
Pocillopora_acuta_HIv1_PredGene_g28731.t2,-0.06271496701143625
Pocillopora_acuta_HIv1_PredGene_g25331.t1,-1.141895447178407
Pocillopora_acuta_HIv1_PredGene_g18894.t1,-0.22030908698684445
Pocillopora_acuta_HIv1_PredGene_g17711.t1,-0.023877559747625097
Pocillopora_acuta_HIv1_PredGene_g30056.t1,0.2931392674368989
Pocillopora_acuta_HIv1_PredGene_6904_t,0.938908852829097
Pocillopora_acuta_HIv1_PredGene_g9624.t1,-4.24186008776854
Pocillopora_acuta_HIv1_PredGene_g25333.t1,0.3832015154277792
Pocillopora_acuta_HIv1_PredGene_g19438.t1,0.5593559710737249
Pocillopora_acuta_HIv1_PredGene_g32366.t1,0.17128325600664523
Pocillopora_acuta_HIv1_PredGene_g5956.t1,-0.1722783497410204
Pocillopora_acuta_HIv1_PredGene_g4078.t1,-0.29970435156280706
Pocillopora_acuta_HIv1_PredGene_g30888.t1,0.0011551349637791343
Pocillopora_acuta_HIv1_PredGene_g20019.t1,0.5800175549075408
Pocillopora_acuta_HIv1_PredGene_g6491.t2,0.5132703076715828
Pocillopora_acuta_HIv1_PredGene_g6491.t1,-0.8090721417764275
Pocillopora_acuta_HIv1_PredGene_g23790.t1,-0.024333756926117747
Pocillopora_acuta_HIv1_PredGene_g7654.t1,0.24560962504403794
Pocillopora_acuta_HIv1_PredGene_g14282.t1,0.03467424795616034
Pocillopora_acuta_HIv1_PredGene_g4112.t1,0.1373067566407689
Pocillopora_acuta_HIv1_PredGene_g10061.t1,0.16669516439770168
Pocillopora_acuta_HIv1_PredGene_g9943.t1,-0.1291864101622947
Pocillopora_acuta_HIv1_PredGene_g7327.t1,-0.9474948563997225
Pocillopora_acuta_HIv1_PredGene_2057_t,1.38142722597884
Pocillopora_acuta_HIv1_PredGene_g13329.t1,-0.3147854181297536
Pocillopora_acuta_HIv1_PredGene_g19118.t1,0.04770069235127526
Pocillopora_acuta_HIv1_PredGene_g16309.t1,-0.6129584766557122
Pocillopora_acuta_HIv1_PredGene_g20100.t1,-0.003932388444402385
Pocillopora_acuta_HIv1_PredGene_g2754.t1,0.2910618120306537
Pocillopora_acuta_HIv1_PredGene_g9941.t1,1.714942297251075
Pocillopora_acuta_HIv1_PredGene_g20121.t1,-0.08599659745178066
Pocillopora_acuta_HIv1_PredGene_g18785.t1,0.02209565376540994
Pocillopora_acuta_HIv1_PredGene_g12329.t1,0.14072481616003918
Pocillopora_acuta_HIv1_PredGene_g1138.t1,-0.5576108624809606
Pocillopora_acuta_HIv1_PredGene_g21177.t1,0.5420061177495403
Pocillopora_acuta_HIv1_PredGene_g26505.t1,1.2347206323214543
Pocillopora_acuta_HIv1_PredGene_g31057.t1,-0.34149124777128353
Pocillopora_acuta_HIv1_PredGene_g27993.t1,-0.15859084219620595
Pocillopora_acuta_HIv1_PredGene_g9774.t1,1.082384853550276
Pocillopora_acuta_HIv1_PredGene_g5191.t1,0.20039662443868636
Pocillopora_acuta_HIv1_PredGene_g28965.t1,0.5809410822066643
Pocillopora_acuta_HIv1_PredGene_g9964.t1,0.24569126754842435
Pocillopora_acuta_HIv1_PredGene_g31210.t1,1.995538098431915
Pocillopora_acuta_HIv1_PredGene_g26161.t1,0.4736558584634664
Pocillopora_acuta_HIv1_PredGene_g18787.t1,0.37495726462007767
Pocillopora_acuta_HIv1_PredGene_g25150.t1,0.3704579992137742
Pocillopora_acuta_HIv1_PredGene_g28314.t1,-0.12829038022636424
Pocillopora_acuta_HIv1_PredGene_g29743.t1,0.17548667717506658
Pocillopora_acuta_HIv1_PredGene_g8321.t2,0.30448746832430795
Pocillopora_acuta_HIv1_PredGene_g14795.t1,0.2734122207031553
Pocillopora_acuta_HIv1_PredGene_g32329.t1,-0.16099112415097966
Pocillopora_acuta_HIv1_PredGene_g14167.t1,0.10262487392386757
Pocillopora_acuta_HIv1_PredGene_g1100.t1,-0.335624601644138
Pocillopora_acuta_HIv1_PredGene_g2611.t1,-0.12514291395679333
Pocillopora_acuta_HIv1_PredGene_g31198.t1,0.48208196708658935
Pocillopora_acuta_HIv1_PredGene_g21500.t1,0.3240037702564404
Pocillopora_acuta_HIv1_PredGene_16482_t,0.49120309331285056
Pocillopora_acuta_HIv1_PredGene_g18259.t1,-0.022395976688213956
Pocillopora_acuta_HIv1_PredGene_g25269.t1,1.7478716248825474
Pocillopora_acuta_HIv1_PredGene_g17013.t1,0.03990794506315549
Pocillopora_acuta_HIv1_PredGene_18288_t,0.15730877470297555
Pocillopora_acuta_HIv1_PredGene_g32677.t1,0.31579610086013743
Pocillopora_acuta_HIv1_PredGene_g214.t1,2.1060106248013066
Pocillopora_acuta_HIv1_PredGene_g11311.t1,1.788865301767112
Pocillopora_acuta_HIv1_PredGene_g11311.t2,-0.056471202575861273
Pocillopora_acuta_HIv1_PredGene_g11296.t1,-0.2630444547383507
Pocillopora_acuta_HIv1_PredGene_g6551.t1,-0.14056212940657395
Pocillopora_acuta_HIv1_PredGene_g10451.t1,-0.3724481508806903
Pocillopora_acuta_HIv1_PredGene_g25110.t1,-0.45344201734234474
Pocillopora_acuta_HIv1_PredGene_30714_t,-20.72684673216866
Pocillopora_acuta_HIv1_PredGene_g18276.t1,0.14100576897696504
Pocillopora_acuta_HIv1_PredGene_g10453.t3,-1.1364631736189883
Pocillopora_acuta_HIv1_PredGene_g10453.t1,-0.24762665462492459
Pocillopora_acuta_HIv1_PredGene_g18344.t1,0.08232972669472909
Pocillopora_acuta_HIv1_PredGene_g23201.t1,0.5124648114496863
Pocillopora_acuta_HIv1_PredGene_g6553.t1,-0.3265560348266406
Pocillopora_acuta_HIv1_PredGene_g32667.t1,0.3661120722123857
Pocillopora_acuta_HIv1_PredGene_g17293.t1,0.10643460770409016
Pocillopora_acuta_HIv1_PredGene_g2617.t2,-0.6304605276753489
Pocillopora_acuta_HIv1_PredGene_g17291.t1,-0.3573613103540893
Pocillopora_acuta_HIv1_PredGene_g28419.t1,-0.8197145547363782
Pocillopora_acuta_HIv1_PredGene_g343.t1,-0.43751675848789695
Pocillopora_acuta_HIv1_PredGene_g28383.t1,-0.07064197764456726
Pocillopora_acuta_HIv1_PredGene_g11121.t2,0.8134593105346506
Pocillopora_acuta_HIv1_PredGene_g8014.t1,0.11169909195114251
Pocillopora_acuta_HIv1_PredGene_g33262.t1,0.23669360123146005
Pocillopora_acuta_HIv1_PredGene_g23649.t1,0.16073484960000145
Pocillopora_acuta_HIv1_PredGene_18481_t,0.30106003323148245
Pocillopora_acuta_HIv1_PredGene_g23171.t1,-0.6535131364647393
Pocillopora_acuta_HIv1_PredGene_g7273.t1,-0.5722825650273451
Pocillopora_acuta_HIv1_PredGene_g8364.t1,0.4282268606717078
Pocillopora_acuta_HIv1_PredGene_g6133.t3,-0.6967104451744327
Pocillopora_acuta_HIv1_PredGene_g15138.t1,0.18634907999145
Pocillopora_acuta_HIv1_PredGene_g692.t1,-0.4169517693654128
Pocillopora_acuta_HIv1_PredGene_g201.t1,-0.3348496680191266
Pocillopora_acuta_HIv1_PredGene_g7271.t1,0.8158119622606037
Pocillopora_acuta_HIv1_PredGene_g3731.t1,-0.3856103257546147
Pocillopora_acuta_HIv1_PredGene_g24963.t1,0.09732072314195357
Pocillopora_acuta_HIv1_PredGene_g15084.t1,-0.5191685857111157
Pocillopora_acuta_HIv1_PredGene_g29749.t1,-0.056431259103589204
Pocillopora_acuta_HIv1_PredGene_g18752.t1,0.0016949856174229545
Pocillopora_acuta_HIv1_PredGene_g203.t1,0.08621792464274158
Pocillopora_acuta_HIv1_PredGene_g2082.t1,-0.3366552880764287
Pocillopora_acuta_HIv1_PredGene_g27701.t1,-0.4587579571688824
Pocillopora_acuta_HIv1_PredGene_g16030.t1,-0.7300626929245759
Pocillopora_acuta_HIv1_PredGene_g2122.t1,-0.18568038979604873
Pocillopora_acuta_HIv1_PredGene_g18750.t1,-0.1000414374983132
Pocillopora_acuta_HIv1_PredGene_g15086.t1,-0.13111272296939128
Pocillopora_acuta_HIv1_PredGene_g16822.t1,0.2876515209324205
Pocillopora_acuta_HIv1_PredGene_g3139.t1,-0.37573918582096283
Pocillopora_acuta_HIv1_PredGene_g28562.t1,-0.13927320305754268
Pocillopora_acuta_HIv1_PredGene_g29236.t1,-0.4328972706651
Pocillopora_acuta_HIv1_PredGene_g11789.t1,-0.34470724649608236
Pocillopora_acuta_HIv1_PredGene_g16820.t1,-0.5565172757620154
Pocillopora_acuta_HIv1_PredGene_g18411.t1,-0.08297066222979489
